# M_DU read off the pipeline MRcurve_*_CAT.dat files (TOVprofile2 + NSCool HZD-NV crust)
# n_DU from rmf_lambda_and_eos.py; M_DU = M(rho_c = eps(n_DU)) on the stable branch; inf = no DUrca in stable stars
# in864: 1 if the EoS is in the 864 surviving set (from Data/cooling_chi2_by_eos.csv)
# model J L n_DU[fm-3] M_DU[Msun] Mmax[Msun] R1.4[km] in864
GM1        35.5   60.0   1.0343     inf  2.315  13.06 1
GM1        35.5   65.0   0.8473   2.308  2.313  13.14 1
GM1        35.5   70.0   0.6603   2.205  2.312  13.22 1
GM1        35.5   75.0   0.5082   1.925  2.310  13.31 1
GM1        35.5   80.0   0.3961   1.520  2.309  13.41 1
GM1        35.5   85.0   0.3326   1.230  2.308  13.52 1
GM1        35.5   90.0   0.2973   1.080  2.310  13.65 1
GM1        35.5   95.0   0.2725   0.991  2.315  13.79 1
GM1        37.0  100.0   0.2497   0.881  2.314  13.87 1
GM1        37.0  105.0   0.2376   0.862  2.334  14.03 1
GM1        37.0   30.0   1.3950     inf  2.319  12.57 0
GM1        37.0   35.0     none     inf  2.318  12.64 1
GM1        37.0   40.0     none     inf  2.317  12.71 1
GM1        37.0   45.0   1.5033     inf  2.316  12.78 1
GM1        37.0   50.0   1.3107     inf  2.314  12.85 1
GM1        37.0   55.0   1.1286     inf  2.313  12.97 1
GM1        37.0   60.0   0.9479     inf  2.312  13.04 1
GM1        37.0   65.0   0.7862   2.289  2.310  13.12 1
GM1        37.0   70.0   0.6204   2.150  2.309  13.20 1
GM1        37.0   75.0   0.4835   1.842  2.307  13.28 1
GM1        37.0   80.0   0.3768   1.413  2.306  13.37 1
GM1        37.0   85.0   0.3204   1.144  2.305  13.48 1
GM1        37.0   90.0   0.2864   0.994  2.305  13.59 1
GM1        37.0   95.0   0.2658   0.923  2.307  13.72 1
GM1        38.5  100.0   0.2406   0.804  2.306  13.79 1
GM1        38.5  105.0   0.2289   0.782  2.314  13.94 1
GM1        38.5  110.0   0.2205   0.778  2.337  14.10 1
GM1        38.5   30.0   1.3438     inf  2.316  12.56 0
GM1        38.5   35.0   1.6000     inf  2.315  12.62 0
GM1        38.5   40.0   1.5222     inf  2.314  12.69 1
GM1        38.5   45.0   1.3438     inf  2.313  12.75 1
GM1        38.5   50.0   1.1716     inf  2.311  12.82 1
GM1        38.5   55.0   1.0215     inf  2.310  12.96 1
GM1        38.5   60.0   0.8686   2.306  2.309  13.03 1
GM1        38.5   65.0   0.7205   2.251  2.307  13.10 1
GM1        38.5   70.0   0.5757   2.070  2.306  13.18 1
GM1        38.5   75.0   0.4431   1.687  2.305  13.26 1
GM1        38.5   80.0   0.3497   1.260  2.303  13.35 1
GM1        38.5   85.0   0.3011   1.021  2.302  13.44 1
GM1        38.5   90.0   0.2725   0.898  2.302  13.55 1
GM1        38.5   95.0   0.2529   0.830  2.303  13.66 1
GM1        41.5  100.0   0.2150   0.638  2.297  13.68 1
GM1        41.5  105.0   0.2097   0.643  2.299  13.80 1
GM1        41.5  110.0   0.2046   0.649  2.304  13.93 1
GM1        41.5  115.0   0.1995   0.655  2.316  14.07 1
GM1        41.5  120.0   0.1971   0.674  2.342  14.23 1
GM1        41.5   30.0   1.2469     inf  2.310  12.52 0
GM1        41.5   35.0   1.3438     inf  2.309  12.59 0
GM1        41.5   40.0   1.2012     inf  2.308  12.69 1
GM1        41.5   45.0   1.0737     inf  2.307  12.71 1
GM1        41.5   50.0   0.9597     inf  2.306  12.77 1
GM1        41.5   55.0   0.8368   2.296  2.305  12.84 1
GM1        41.5   60.0   0.7116   2.238  2.303  13.00 1
GM1        41.5   65.0   0.5902   2.087  2.302  13.07 1
GM1        41.5   70.0   0.4543   1.711  2.301  13.14 1
GM1        41.5   75.0   0.3326   1.126  2.300  13.21 1
GM1        41.5   80.0   0.2759   0.829  2.298  13.29 1
GM1        41.5   85.0   0.2497   0.718  2.297  13.38 1
GM1        41.5   90.0   0.2346   0.672  2.296  13.47 1
GM1        41.5   95.0   0.2232   0.647  2.296  13.57 1
GM1        43.0  100.0   0.2020   0.567  2.293  13.63 1
GM1        43.0  105.0   0.1971   0.571  2.294  13.74 1
GM1        43.0  110.0   0.1946   0.587  2.297  13.86 1
GM1        43.0  115.0   0.1922   0.603  2.303  13.99 1
GM1        43.0  120.0   0.1875   0.607  2.317  14.13 1
GM1        43.0  125.0   0.1852   0.622  2.345  14.28 1
GM1        43.0   30.0   1.2012     inf  2.308  12.51 0
GM1        43.0   35.0   1.2012     inf  2.306  12.57 0
GM1        43.0   40.0   1.0872     inf  2.305  12.63 0
GM1        43.0   45.0   0.9718     inf  2.304  12.74 1
GM1        43.0   50.0   0.8579   2.298  2.303  12.75 1
GM1        43.0   55.0   0.7480   2.260  2.302  12.81 1
GM1        43.0   60.0   0.6361   2.155  2.301  12.88 1
GM1        43.0   65.0   0.5082   1.887  2.300  13.05 1
GM1        43.0   70.0   0.3497   1.198  2.298  13.12 1
GM1        43.0   75.0   0.2625   0.724  2.297  13.19 1
GM1        43.0   80.0   0.2376   0.622  2.296  13.27 1
GM1        43.0   85.0   0.2232   0.581  2.295  13.35 1
GM1        43.0   90.0   0.2150   0.571  2.294  13.44 1
GM1        43.0   95.0   0.2071   0.563  2.293  13.53 1
GM2        25.0   30.0     none     inf  2.037  12.25 1
GM2        25.0   35.0     none     inf  2.036  12.32 1
GM2        25.0   40.0     none     inf  2.034  12.39 1
GM2        25.0   45.0     none     inf  2.031  12.47 1
GM2        25.0   50.0     none     inf  2.029  12.56 1
GM2        25.0   55.0     none     inf  2.026  12.69 1
GM2        25.0   60.0     none     inf  2.025  12.87 1
GM2        25.0   65.0   0.6282   1.860  2.042  13.10 1
GM2        26.5   30.0     none     inf  2.033  12.22 1
GM2        26.5   35.0     none     inf  2.032  12.28 1
GM2        26.5   40.0     none     inf  2.030  12.35 1
GM2        26.5   45.0     none     inf  2.028  12.43 1
GM2        26.5   50.0     none     inf  2.025  12.51 1
GM2        26.5   55.0     none     inf  2.023  12.63 1
GM2        26.5   60.0     none     inf  2.020  12.77 1
GM2        26.5   65.0     none     inf  2.021  12.97 1
GM2        26.5   70.0   0.4835   1.637  2.049  13.21 1
GM2        29.5   30.0     none     inf  2.026  12.14 0
GM2        29.5   35.0     none     inf  2.024  12.21 1
GM2        29.5   40.0     none     inf  2.023  12.28 1
GM2        29.5   45.0     none     inf  2.021  12.35 1
GM2        29.5   50.0     none     inf  2.019  12.43 1
GM2        29.5   55.0     none     inf  2.016  12.52 1
GM2        29.5   60.0     none     inf  2.014  12.63 1
GM2        29.5   65.0     none     inf  2.012  12.77 1
GM2        29.5   70.0     none     inf  2.011  12.94 1
GM2        29.5   75.0   0.5146   1.642  2.018  13.17 1
GM2        29.5   80.0   0.3585   1.309  2.070  13.47 1
GM2        31.0   30.0     none     inf  2.022  12.11 0
GM2        31.0   35.0     none     inf  2.021  12.18 1
GM2        31.0   40.0     none     inf  2.019  12.25 1
GM2        31.0   45.0     none     inf  2.017  12.32 1
GM2        31.0   50.0     none     inf  2.015  12.40 1
GM2        31.0   55.0     none     inf  2.013  12.47 1
GM2        31.0   60.0     none     inf  2.011  12.57 1
GM2        31.0   65.0     none     inf  2.008  12.68 1
GM2        31.0   70.0     none     inf  2.007  12.83 1
GM2        31.0   75.0     none     inf  2.008  13.01 1
GM2        31.0   80.0   0.4010   1.371  2.019  13.25 1
GM2        31.0   85.0   0.3245   1.193  2.083  13.53 1
GM2        32.5   30.0     none     inf  2.023  12.08 0
GM2        32.5   35.0     none     inf  2.017  12.15 0
GM2        32.5   40.0     none     inf  2.016  12.22 1
GM2        32.5   45.0     none     inf  2.014  12.29 1
GM2        32.5   50.0     none     inf  2.012  12.36 1
GM2        32.5   55.0     none     inf  2.010  12.44 1
GM2        32.5   60.0     none     inf  2.008  12.53 1
GM2        32.5   65.0     none     inf  2.005  12.64 1
GM2        32.5   70.0     none     inf  2.004  12.76 1
GM2        32.5   75.0     none     inf  2.003  12.92 1
GM2        32.5   80.0   0.4543   1.471  2.006  13.11 1
GM2        32.5   85.0   0.3410   1.185  2.021  13.35 1
GM2        32.5   90.0   0.2937   1.075  2.096  13.63 1
GM2        35.5   30.0   1.2626   2.037  2.056  12.03 0
GM2        35.5   35.0   1.5033   2.017  2.018  12.09 0
GM2        35.5   40.0     none     inf  2.009  12.16 0
GM2        35.5   45.0     none     inf  2.007  12.26 1
GM2        35.5   50.0     none     inf  2.006  12.32 1
GM2        35.5   55.0     none     inf  2.004  12.40 1
GM2        35.5   60.0     none     inf  2.002  12.48 1
GM2        35.5   65.0     none     inf  2.000  12.57 0
GM2        35.5   70.0     none     inf  1.998  12.67 0
GM2        35.5   75.0     none     inf  1.996  12.79 0
GM2        35.5   80.0     none     inf  1.995  12.93 0
GM2        35.5   85.0   0.3585   1.158  1.997  13.10 0
GM2        35.5   90.0   0.3011   0.997  2.004  13.30 1
GM2        35.5   95.0   0.2725   0.937  2.028  13.53 1
GM2        37.0  100.0   0.2497   0.848  2.033  13.62 1
GM2        37.0   30.0   1.1863   2.033  2.065  12.01 0
GM2        37.0   35.0   1.3950   2.018  2.018  12.07 0
GM2        37.0   40.0     none     inf  2.006  12.13 0
GM2        37.0   45.0     none     inf  2.004  12.20 1
GM2        37.0   50.0     none     inf  2.003  12.31 1
GM2        37.0   55.0     none     inf  2.001  12.38 1
GM2        37.0   60.0     none     inf  1.999  12.45 0
GM2        37.0   65.0     none     inf  1.997  12.54 0
GM2        37.0   70.0     none     inf  1.995  12.63 0
GM2        37.0   75.0     none     inf  1.993  12.74 0
GM2        37.0   80.0     none     inf  1.992  12.87 0
GM2        37.0   85.0   0.3540   1.113  1.992  13.01 0
GM2        37.0   90.0   0.2937   0.932  1.995  13.19 0
GM2        37.0   95.0   0.2658   0.867  2.004  13.39 1
GM2        38.5  100.0   0.2406   0.772  2.005  13.47 1
GM2        38.5  105.0   0.2289   0.764  2.038  13.70 1
GM2        38.5   30.0   1.1146   2.022  2.069  11.98 0
GM2        38.5   35.0   1.2945   2.028  2.046  12.04 0
GM2        38.5   40.0   1.5033   2.003  2.005  12.10 0
GM2        38.5   45.0     none     inf  2.001  12.17 0
GM2        38.5   50.0     none     inf  2.000  12.23 0
GM2        38.5   55.0     none     inf  1.998  12.36 0
GM2        38.5   60.0     none     inf  1.996  12.43 0
GM2        38.5   65.0     none     inf  1.994  12.51 0
GM2        38.5   70.0     none     inf  1.992  12.60 0
GM2        38.5   75.0     none     inf  1.991  12.70 0
GM2        38.5   80.0     none     inf  1.989  12.81 0
GM2        38.5   85.0   0.3285   0.997  1.988  12.94 0
GM2        38.5   90.0   0.2794   0.848  1.989  13.10 0
GM2        38.5   95.0   0.2560   0.795  1.993  13.27 0
GM2        41.5  100.0   0.2177   0.631  1.985  13.26 0
GM2        41.5  105.0   0.2124   0.640  1.992  13.43 0
GM2        41.5  110.0   0.2046   0.639  2.009  13.63 1
GM2        41.5  115.0   0.1995   0.648  2.049  13.85 1
GM2        41.5   30.0   0.9963   1.990  2.071  11.94 0
GM2        41.5   35.0   1.1427   2.018  2.062  12.00 0
GM2        41.5   40.0   1.2945   2.017  2.034  12.06 0
GM2        41.5   45.0   1.4663     inf  1.995  12.12 0
GM2        41.5   50.0     none     inf  1.994  12.18 0
GM2        41.5   55.0     none     inf  1.992  12.24 0
GM2        41.5   60.0     none     inf  1.991  12.39 0
GM2        41.5   65.0     none     inf  1.989  12.47 0
GM2        41.5   70.0     none     inf  1.987  12.55 0
GM2        41.5   75.0     none     inf  1.986  12.63 0
GM2        41.5   80.0     none     inf  1.984  12.73 0
GM2        41.5   85.0   0.2560   0.685  1.983  12.84 0
GM2        41.5   90.0   0.2376   0.646  1.982  12.96 0
GM2        41.5   95.0   0.2260   0.632  1.983  13.10 0
GM2        43.0  100.0   0.2046   0.564  1.980  13.17 0
GM2        43.0  105.0   0.1995   0.571  1.984  13.33 0
GM2        43.0  110.0   0.1946   0.579  1.993  13.51 0
GM2        43.0  115.0   0.1922   0.596  2.012  13.70 1
GM2        43.0  120.0   0.1898   0.613  2.054  13.91 1
GM2        43.0   30.0   0.9361   1.966  2.070  11.92 0
GM2        43.0   35.0   1.0737   2.006  2.068  11.98 0
GM2        43.0   40.0   1.2162   2.017  2.047  12.03 0
GM2        43.0   45.0   1.3606   1.997  1.999  12.09 0
GM2        43.0   50.0   1.5413     inf  1.991  12.15 0
GM2        43.0   55.0     none     inf  1.990  12.22 0
GM2        43.0   60.0     none     inf  1.988  12.37 0
GM2        43.0   65.0     none     inf  1.986  12.44 0
GM2        43.0   70.0     none     inf  1.985  12.52 0
GM2        43.0   75.0     none     inf  1.983  12.60 0
GM2        43.0   80.0   0.2376   0.577  1.982  12.69 0
GM2        43.0   85.0   0.2232   0.552  1.980  12.79 0
GM2        43.0   90.0   0.2150   0.549  1.980  12.91 0
GM2        43.0   95.0   0.2071   0.547  1.979  13.03 0
IOPB-I     25.0   50.0   0.8368   2.136  2.138  13.02 1
IOPB-I     25.0   55.0   0.7573   2.121  2.138  13.32 1
IOPB-I     25.0   60.0   0.6686   2.082  2.138  13.41 1
IOPB-I     25.0   65.0   0.5757   2.000  2.139  13.51 1
IOPB-I     25.0   70.0   0.4896   1.862  2.142  13.47 1
IOPB-I     25.0   75.0   0.4112   1.667  2.153  13.73 1
IOPB-I     25.0   80.0   0.3410   1.448  2.217  13.94 1
IOPB-I     26.5   50.0   0.7205   2.104  2.135  13.19 1
IOPB-I     26.5   55.0   0.6603   2.072  2.135  13.28 1
IOPB-I     26.5   60.0   0.5976   2.017  2.135  13.37 1
IOPB-I     26.5   65.0   0.5342   1.933  2.135  13.45 1
IOPB-I     26.5   70.0   0.4716   1.809  2.137  13.55 1
IOPB-I     26.5   75.0   0.4112   1.643  2.142  13.67 1
IOPB-I     26.5   80.0   0.3585   1.468  2.157  13.82 1
IOPB-I     28.0   50.0   0.6440   2.055  2.131  13.15 1
IOPB-I     28.0   55.0   0.5976   2.011  2.131  13.25 1
IOPB-I     28.0   60.0   0.5477   1.946  2.131  13.32 1
IOPB-I     28.0   65.0   0.4957   1.852  2.132  13.42 1
IOPB-I     28.0   70.0   0.4487   1.738  2.133  13.52 1
IOPB-I     28.0   75.0   0.4010   1.591  2.136  13.63 1
IOPB-I     28.0   80.0   0.3585   1.437  2.143  13.75 1
IOPB-I     28.0   85.0   0.3245   1.317  2.161  13.91 1
IOPB-I     29.5   45.0   0.6127   2.021  2.128  12.96 0
IOPB-I     29.5   50.0   0.5829   1.988  2.128  13.12 1
IOPB-I     29.5   55.0   0.5409   1.928  2.128  13.21 1
IOPB-I     29.5   60.0   0.5019   1.856  2.128  13.30 1
IOPB-I     29.5   65.0   0.4658   1.772  2.128  13.39 1
IOPB-I     29.5   70.0   0.4268   1.661  2.129  13.49 1
IOPB-I     29.5   75.0   0.3863   1.520  2.131  13.59 1
IOPB-I     29.5   80.0   0.3540   1.397  2.135  13.70 1
IOPB-I     29.5   85.0   0.3204   1.262  2.144  13.83 1
IOPB-I     29.5   90.0   0.2973   1.187  2.166  13.99 1
IOPB-I     31.0   45.0   0.5615   1.954  2.125  13.00 0
IOPB-I     31.0   50.0   0.5276   1.899  2.124  13.09 1
IOPB-I     31.0   55.0   0.4957   1.835  2.124  13.18 1
IOPB-I     31.0   60.0   0.4658   1.762  2.124  13.28 1
IOPB-I     31.0   65.0   0.4322   1.665  2.125  13.37 1
IOPB-I     31.0   70.0   0.4010   1.559  2.126  13.47 1
IOPB-I     31.0   75.0   0.3675   1.427  2.127  13.56 1
IOPB-I     31.0   80.0   0.3410   1.318  2.130  13.66 1
IOPB-I     31.0   85.0   0.3165   1.217  2.136  13.78 1
IOPB-I     31.0   90.0   0.2937   1.132  2.147  13.91 1
IOPB-I     31.0   95.0   0.2725   1.064  2.170  14.07 1
IOPB-I     32.5  100.0   0.2560   0.985  2.174  14.15 1
IOPB-I     32.5   45.0   0.5082   1.854  2.121  12.97 0
IOPB-I     32.5   50.0   0.4835   1.798  2.121  13.06 1
IOPB-I     32.5   55.0   0.4543   1.721  2.121  13.16 1
IOPB-I     32.5   60.0   0.4268   1.635  2.121  13.26 1
IOPB-I     32.5   65.0   0.4010   1.544  2.122  13.35 1
IOPB-I     32.5   70.0   0.3768   1.449  2.122  13.44 1
IOPB-I     32.5   75.0   0.3497   1.332  2.124  13.53 1
IOPB-I     32.5   80.0   0.3285   1.240  2.126  13.63 1
IOPB-I     32.5   85.0   0.3048   1.136  2.130  13.74 1
IOPB-I     32.5   90.0   0.2864   1.066  2.136  13.86 1
IOPB-I     32.5   95.0   0.2691   1.010  2.149  13.99 1
IOPB-I     34.0  100.0   0.2497   0.918  2.151  14.07 1
IOPB-I     34.0  105.0   0.2406   0.912  2.177  14.22 1
IOPB-I     34.0   45.0   0.4658   1.744  2.118  12.94 0
IOPB-I     34.0   50.0   0.4431   1.678  2.118  13.03 1
IOPB-I     34.0   55.0   0.4215   1.606  2.118  13.12 1
IOPB-I     34.0   60.0   0.3961   1.511  2.118  13.24 1
IOPB-I     34.0   65.0   0.3768   1.433  2.118  13.33 1
IOPB-I     34.0   70.0   0.3540   1.332  2.119  13.42 1
IOPB-I     34.0   75.0   0.3326   1.234  2.120  13.51 1
IOPB-I     34.0   80.0   0.3125   1.141  2.122  13.56 1
IOPB-I     34.0   85.0   0.2937   1.059  2.125  13.70 1
IOPB-I     34.0   90.0   0.2759   0.988  2.130  13.81 1
IOPB-I     34.0   95.0   0.2625   0.948  2.138  13.93 1
IOPB-I     35.5  100.0   0.2436   0.860  2.139  14.00 1
IOPB-I     35.5  105.0   0.2346   0.850  2.154  14.14 1
IOPB-I     35.5  110.0   0.2260   0.846  2.180  14.29 1
IOPB-I     35.5   45.0   0.4322   1.633  2.115  12.92 0
IOPB-I     35.5   50.0   0.4112   1.557  2.115  13.00 1
IOPB-I     35.5   55.0   0.3912   1.478  2.115  13.09 1
IOPB-I     35.5   60.0   0.3721   1.397  2.115  13.23 1
IOPB-I     35.5   65.0   0.3497   1.293  2.115  13.31 1
IOPB-I     35.5   70.0   0.3285   1.190  2.116  13.40 1
IOPB-I     35.5   75.0   0.3125   1.114  2.117  13.49 1
IOPB-I     35.5   80.0   0.2937   1.024  2.119  13.58 1
IOPB-I     35.5   85.0   0.2794   0.965  2.121  13.67 1
IOPB-I     35.5   90.0   0.2658   0.915  2.124  13.73 1
IOPB-I     35.5   95.0   0.2529   0.875  2.130  13.88 1
IOPB-I     37.0  100.0   0.2346   0.792  2.131  13.91 1
IOPB-I     37.0  105.0   0.2260   0.782  2.141  14.02 1
IOPB-I     37.0  110.0   0.2205   0.789  2.156  14.15 1
IOPB-I     37.0  115.0   0.2124   0.787  2.182  14.35 1
IOPB-I     37.0   45.0   0.3961   1.486  2.112  12.89 0
IOPB-I     37.0   50.0   0.3815   1.425  2.112  12.98 1
IOPB-I     37.0   55.0   0.3630   1.340  2.112  13.06 1
IOPB-I     37.0   60.0   0.3410   1.231  2.112  13.14 1
IOPB-I     37.0   65.0   0.3245   1.148  2.113  13.30 1
IOPB-I     37.0   70.0   0.3087   1.069  2.113  13.38 1
IOPB-I     37.0   75.0   0.2937   0.996  2.114  13.47 1
IOPB-I     37.0   80.0   0.2794   0.931  2.115  13.55 1
IOPB-I     37.0   85.0   0.2658   0.876  2.117  13.64 1
IOPB-I     37.0   90.0   0.2529   0.830  2.120  13.74 1
IOPB-I     37.0   95.0   0.2436   0.808  2.124  13.81 1
IOPB-I     38.5  100.0   0.2232   0.719  2.125  13.90 1
IOPB-I     38.5  105.0   0.2177   0.722  2.132  13.98 1
IOPB-I     38.5  110.0   0.2124   0.728  2.142  14.10 1
IOPB-I     38.5  115.0   0.2071   0.736  2.158  14.22 1
IOPB-I     38.5  120.0   0.2020   0.745  2.184  14.36 1
IOPB-I     38.5   45.0   0.3675   1.347  2.109  12.87 0
IOPB-I     38.5   50.0   0.3497   1.258  2.109  12.95 1
IOPB-I     38.5   55.0   0.3326   1.170  2.109  13.03 1
IOPB-I     38.5   60.0   0.3165   1.084  2.109  13.11 1
IOPB-I     38.5   65.0   0.3011   1.004  2.110  13.28 1
IOPB-I     38.5   70.0   0.2864   0.930  2.110  13.36 1
IOPB-I     38.5   75.0   0.2725   0.863  2.111  13.44 1
IOPB-I     38.5   80.0   0.2592   0.806  2.112  13.53 1
IOPB-I     38.5   85.0   0.2497   0.776  2.114  13.61 1
IOPB-I     38.5   90.0   0.2406   0.751  2.116  13.71 1
IOPB-I     38.5   95.0   0.2317   0.733  2.120  13.80 1
IOPB-I     40.0  100.0   0.2124   0.654  2.120  13.86 1
IOPB-I     40.0  105.0   0.2071   0.658  2.125  13.96 1
IOPB-I     40.0  110.0   0.2046   0.675  2.133  14.07 1
IOPB-I     40.0  115.0   0.1995   0.681  2.144  14.17 1
IOPB-I     40.0  120.0   0.1946   0.688  2.160  14.29 1
IOPB-I     40.0  125.0   0.1922   0.707  2.185  14.43 1
IOPB-I     40.0   45.0   0.3368   1.175  2.107  12.85 0
IOPB-I     40.0   50.0   0.3204   1.085  2.107  12.93 1
IOPB-I     40.0   55.0   0.3048   0.998  2.107  13.01 1
IOPB-I     40.0   60.0   0.2900   0.916  2.107  13.08 1
IOPB-I     40.0   65.0   0.2794   0.865  2.107  13.26 1
IOPB-I     40.0   70.0   0.2658   0.798  2.108  13.34 1
IOPB-I     40.0   75.0   0.2529   0.741  2.109  13.42 1
IOPB-I     40.0   80.0   0.2436   0.710  2.110  13.50 1
IOPB-I     40.0   85.0   0.2346   0.685  2.111  13.59 1
IOPB-I     40.0   90.0   0.2260   0.666  2.113  13.67 1
IOPB-I     40.0   95.0   0.2205   0.665  2.116  13.77 1
IOPB-I     41.5  100.0   0.2020   0.597  2.116  13.82 1
IOPB-I     41.5  105.0   0.1971   0.601  2.120  13.92 1
IOPB-I     41.5  110.0   0.1946   0.617  2.126  14.02 1
IOPB-I     41.5  115.0   0.1898   0.623  2.134  14.13 1
IOPB-I     41.5  120.0   0.1875   0.639  2.145  14.25 1
IOPB-I     41.5  125.0   0.1852   0.656  2.162  14.36 1
IOPB-I     41.5  130.0   0.1829   0.673  2.186  14.49 1
IOPB-I     41.5   45.0   0.3087   0.999  2.104  12.83 0
IOPB-I     41.5   50.0   0.2937   0.912  2.104  12.93 1
IOPB-I     41.5   55.0   0.2794   0.831  2.104  12.98 1
IOPB-I     41.5   60.0   0.2658   0.758  2.104  13.05 1
IOPB-I     41.5   65.0   0.2529   0.695  2.105  13.13 1
IOPB-I     41.5   70.0   0.2406   0.646  2.105  13.32 1
IOPB-I     41.5   75.0   0.2317   0.619  2.106  13.40 1
IOPB-I     41.5   80.0   0.2232   0.597  2.107  13.48 1
IOPB-I     41.5   85.0   0.2177   0.593  2.108  13.56 1
IOPB-I     41.5   90.0   0.2124   0.592  2.110  13.65 1
IOPB-I     41.5   95.0   0.2071   0.594  2.112  13.73 1
IOPB-I     43.0  100.0   0.1898   0.538  2.112  13.79 1
IOPB-I     43.0  105.0   0.1875   0.552  2.116  13.88 1
IOPB-I     43.0  110.0   0.1852   0.567  2.120  13.98 1
IOPB-I     43.0  115.0   0.1829   0.582  2.127  14.08 1
IOPB-I     43.0  120.0   0.1806   0.597  2.135  14.19 1
IOPB-I     43.0  125.0   0.1784   0.612  2.147  14.30 1
IOPB-I     43.0  130.0   0.1761   0.627  2.163  14.43 1
IOPB-I     43.0   45.0   0.2759   0.782  2.102  12.81 0
IOPB-I     43.0   50.0   0.2625   0.707  2.102  12.92 1
IOPB-I     43.0   55.0   0.2497   0.641  2.102  13.00 1
IOPB-I     43.0   60.0   0.2376   0.583  2.102  13.03 1
IOPB-I     43.0   65.0   0.2260   0.537  2.102  13.10 1
IOPB-I     43.0   70.0   0.2177   0.521  2.103  13.30 1
IOPB-I     43.0   75.0   0.2097   0.505  2.104  13.38 1
IOPB-I     43.0   80.0   0.2046   0.504  2.104  13.46 1
IOPB-I     43.0   85.0   0.1995   0.506  2.106  13.54 1
IOPB-I     43.0   90.0   0.1946   0.510  2.107  13.62 1
IOPB-I     43.0   95.0   0.1922   0.524  2.109  13.70 1
